user_id,skills,interests,preferred_event_type,preferred_mode
U1121,"Software Development, Data Science, Azure, Problem Solving","DevOps, Artificial Intelligence, Computer Vision, Microcontrollers","Tech Talk, Competition",Both
U1122,"App Development, Docker, DevOps, Node.js, Public Speaking","Product Management, Cloud Computing, Frontend Development, DevOps, Software Engineering",Competition,Online
U1123,"Entrepreneurship, Video Editing, 3D Design, Innovation, Business Strategy","Graphic Design, Marketing, Leadership",Workshop,Both
U1124,"Ethical Hacking, Circuit Design, Arduino, ESP32, PCB Design","Embedded Systems, Autonomous Systems, Internet of Things",Seminar,Offline
U1125,"CAD, Cybersecurity, Animation, Cloud Computing, Python","Cloud Computing, 3D Design, Product Design, Cybersecurity","Webinar, Hackathon",Offline
U1126,"Actuators, Sensors, Automation, Drone Technology, Communication","Smart Devices, Robotics, Autonomous Systems, Electronics","Hackathon, Workshop",Online
U1127,"Kubernetes, AWS, Docker, DevOps","DevOps, Cloud Computing, Cloud Architecture","Bootcamp, Tech Talk",Offline
U1128,"Entrepreneurship, Communication, Product Management, Software Development, Digital Marketing, Cloud Computing","Software Engineering, Product Management, Digital Forensics, Cloud Architecture",Workshop,Online
U1129,"CAD, Video Editing, Content Creation, Animation","Graphic Design, Product Design, UI/UX, Animation","Conference, Project Exhibition",Online
U1130,"App Development, Data Analytics, AWS","Drones, Internet of Things, Cloud Architecture, App Development","Competition, Project Exhibition",Offline
U1131,"Arduino, Actuators, Teamwork, Internet of Things, Embedded Systems","Autonomous Systems, Automation, Internet of Things",Workshop,Both
U1132,"Microcontrollers, Problem Solving, Generative AI, VLSI, Electronics","Microcontrollers, Data Science, Machine Learning",Project Exhibition,Online
U1133,"Cloud Computing, Internet of Things, Software Development","DevOps, Automation, Smart Devices, Cloud Architecture, Autonomous Systems, Software Engineering","Tech Talk, Competition",Online
U1134,"Communication, CAD, 3D Design, Content Creation","3D Design, Product Design, Graphic Design","Bootcamp, Conference",Online
U1135,"Communication, UI/UX Design, CAD, Content Creation, Animation","Animation, Graphic Design, Product Design","Conference, Bootcamp",Online
U1136,"JavaScript, API Development, React, Problem Solving, Cloud Computing","Backend Development, Web Development, Software Engineering, Electronics","Hackathon, Competition",Offline
U1137,"Electronics, Robotics, Digital Electronics","Microcontrollers, Internet of Things, Robotics, Smart Devices",Project Exhibition,Offline
U1138,"Digital Forensics, Generative AI, Problem Solving, Machine Learning","Digital Forensics, Ethical Hacking, Machine Learning",Competition,Both
U1139,"ESP32, Cryptography, Problem Solving, Network Security, Cybersecurity","Ethical Hacking, Digital Electronics, Network Security, Cyber Defense, Graphic Design",Project Exhibition,Online
U1140,"Electronics, Microcontrollers, Data Analytics, Problem Solving, ESP32","Artificial Intelligence, Digital Electronics, Embedded Systems",Tech Talk,Offline
U1141,"Problem Solving, Cryptography, ESP32, Network Security, Cybersecurity","Digital Electronics, Network Security, Cyber Defense, Ethical Hacking",Project Exhibition,Both
U1142,"HTML/CSS, 3D Design, Communication, Web Development","Open Source, UI/UX, 3D Design",Hackathon,Both
U1143,"Web Development, HTML/CSS, React, Problem Solving, Node.js","Machine Learning, Web Development, Data Analytics, Backend Development, NLP",Workshop,Online
U1144,"Python, Robot Programming, Arduino, Sensors","Automation, NLP, Data Science, Drones",Bootcamp,Offline
U1145,"3D Design, CAD, Animation, Deep Learning, Computer Vision, Generative AI","3D Design, Graphic Design, Animation, Product Design",Project Exhibition,Offline
U1146,"Leadership, Kubernetes, Entrepreneurship","Cloud Architecture, Software Engineering, Cloud Computing, Marketing",Webinar,Offline
U1147,"Machine Learning, Generative AI, Robot Programming, Computer Vision, Deep Learning","NLP, Generative AI, Open Source, Machine Learning",Project Exhibition,Offline
U1148,"VLSI, Software Development, Python, Circuit Design","Cyber Defense, Microcontrollers, DevOps, Automation","Bootcamp, Conference",Online
U1149,"Project Management, Communication, Teamwork, Entrepreneurship, Innovation","Entrepreneurship, Startups, Animation, 3D Design",Bootcamp,Online
U1150,"Embedded Systems, Communication, 3D Design, CAD","3D Design, UI/UX, Open Source, Autonomous Systems",Hackathon,Both
U1151,"Teamwork, SQL, TypeScript, Docker, Node.js","Open Source, Backend Development, Software Engineering","Hackathon, Project Exhibition",Both
U1152,"Project Management, Kubernetes, Linux","Cloud Computing, Cloud Architecture, Software Engineering, Product Design",Bootcamp,Both
U1153,"Communication, Product Management, Project Management, Public Speaking, Natural Language Processing","Product Management, Data Science, Innovation","Workshop, Conference",Both
U1154,"JavaScript, 3D Design, CAD, SQL","Product Design, Frontend Development, Animation, Web Development",Project Exhibition,Both
U1155,"Circuit Design, ESP32, Embedded Systems, Digital Electronics","Microcontrollers, VLSI, Internet of Things","Workshop, Seminar",Both
U1156,"Backend Development, TypeScript, Project Management, Web Development, Communication","Software Engineering, Frontend Development, Product Design, Web Development",Hackathon,Online
U1157,"Raspberry Pi, Python, Deep Learning, Natural Language Processing","Computer Vision, Generative AI, Internet of Things, App Development, Frontend Development",Project Exhibition,Offline
U1158,"SQL, Computer Vision, Data Analytics, Problem Solving, Machine Learning","Data Science, Artificial Intelligence, NLP","Conference, Tech Talk",Offline
U1159,"Arduino, Leadership, Innovation","Data Science, Product Management, NLP","Seminar, Bootcamp",Offline
U1160,"AWS, Kubernetes, DevOps, Linux, Docker, Azure","DevOps, Cloud Computing, Cloud Architecture, Software Engineering","Webinar, Conference",Offline
U1161,"Communication, Microcontrollers, Digital Electronics, ESP32","PCB Design, Microcontrollers, Embedded Systems","Hackathon, Competition",Offline
U1162,"SQL, App Development, Node.js","Backend Development, Web Development, Frontend Development","Bootcamp, Project Exhibition",Offline
U1163,"Digital Forensics, Content Creation, Graphic Design, Animation","Network Security, Cyber Defense, Animation, UI/UX",Project Exhibition,Both
U1164,"AWS, Software Development, Kubernetes, Docker","Cloud Architecture, Cloud Computing, DevOps","Tech Talk, Workshop",Offline
U1165,"HTML/CSS, Software Development, TypeScript, App Development, Node.js","Backend Development, Frontend Development, Open Source, App Development",Workshop,Offline
U1166,"Data Analytics, Project Management, Data Science, Python, Software Development","Generative AI, Machine Learning, Cloud Computing, NLP",Bootcamp,Offline
U1167,"Robotics, Robot Programming, Internet of Things, Arduino, Raspberry Pi","Autonomous Systems, Internet of Things, Drones",Project Exhibition,Offline
U1168,"Cryptography, Software Development, Docker, Network Security, Problem Solving","Network Security, Cloud Computing, Cyber Defense","Tech Talk, Hackathon",Both
U1169,"Embedded Systems, Content Creation, Teamwork, Graphic Design, Communication","3D Design, Automation, Animation","Hackathon, Conference",Both
U1170,"SQL, React, API Development, Animation","App Development, Backend Development, Frontend Development",Bootcamp,Offline
U1171,"CAD, DevOps, Linux, Internet of Things","Cloud Architecture, Robotics, Graphic Design, Cloud Computing",Hackathon,Both
U1172,"Ethical Hacking, Microcontrollers, Circuit Design, Communication","Microcontrollers, VLSI, Digital Forensics",Bootcamp,Offline
U1173,"TypeScript, Technical Writing, API Development, Node.js, Backend Development","Machine Learning, App Development, Open Source",Workshop,Offline
U1174,"SQL, Computer Vision, Deep Learning","NLP, Artificial Intelligence, Computer Vision, VLSI","Conference, Workshop",Offline
U1175,"ESP32, Drone Technology, Robotics, Digital Electronics, PCB Design","PCB Design, Internet of Things, Electronics","Hackathon, Competition",Online
U1176,"Web Development, Content Creation, Backend Development, HTML/CSS, SQL","Backend Development, Open Source, Frontend Development, Product Design, Web Development",Workshop,Both
U1177,"Internet of Things, Arduino, Embedded Systems, Software Development, JavaScript","Internet of Things, Software Engineering, Smart Devices, Web Development",Workshop,Both
U1178,"Natural Language Processing, Problem Solving, Raspberry Pi","Internet of Things, Generative AI, Computer Vision","Project Exhibition, Seminar",Offline
U1179,"Linux, Embedded Systems, AWS, Internet of Things","Automation, Smart Devices, Cloud Architecture",Hackathon,Both
U1180,"JavaScript, Content Creation, Sensors, 3D Design, CAD","Robotics, Animation, Graphic Design, Backend Development, 3D Design","Hackathon, Competition",Both
U1181,"Video Editing, Content Creation, CAD, Communication, Animation, Network Security","Animation, UI/UX, Graphic Design, Data Analytics","Project Exhibition, Workshop",Offline
U1182,"UI/UX Design, Natural Language Processing, TypeScript, SQL","Graphic Design, Generative AI, App Development",Competition,Both
U1183,"Teamwork, Ethical Hacking, Linux, Problem Solving","Cybersecurity, Digital Forensics, Ethical Hacking, Network Security","Bootcamp, Seminar",Offline
U1184,"Data Analytics, Natural Language Processing, Deep Learning","Machine Learning, Artificial Intelligence, Data Analytics, App Development, Frontend Development","Bootcamp, Project Exhibition",Online
U1185,"Leadership, Innovation, Digital Marketing, Embedded Systems, Entrepreneurship, Communication, Microcontrollers","Marketing, Product Management, Microcontrollers, PCB Design","Project Exhibition, Workshop",Both
U1186,"UI/UX Design, Sensors, Internet of Things, Embedded Systems","Smart Devices, Automation, UI/UX",Bootcamp,Both
U1187,"CAD, Python, Microcontrollers, Cloud Computing, Computer Vision","Product Design, Embedded Systems, PCB Design, Cloud Architecture","Bootcamp, Workshop",Both
U1188,"Animation, Graphic Design, UI/UX Design, Content Creation, Entrepreneurship","Graphic Design, UI/UX, Animation, Automation",Project Exhibition,Offline
U1189,"Sensors, Automation, Robot Programming, Raspberry Pi","Automation, Robotics, Drones","Workshop, Project Exhibition",Both
U1190,"Docker, Data Science, Computer Vision, Machine Learning, AWS","Computer Vision, Cloud Architecture, Generative AI, DevOps","Workshop, Conference",Both
U1191,"Deep Learning, Generative AI, SQL","Computer Vision, Generative AI, Data Science","Tech Talk, Bootcamp",Offline
U1192,"Teamwork, Project Management, Entrepreneurship","Innovation, Startups, Public Speaking, Leadership, Microcontrollers",Seminar,Both
U1193,"Software Development, Azure, Teamwork, Problem Solving, Kubernetes","Software Engineering, Cloud Computing, Cloud Architecture, Electronics",Conference,Both
U1194,"Problem Solving, Sensors, Arduino, Internet of Things, Automation","Computer Vision, Smart Devices, Robotics, Automation",Competition,Offline
U1195,"React, Frontend Development, Software Development","Web Development, Software Engineering, Frontend Development",Bootcamp,Both
U1196,"Generative AI, Natural Language Processing, Data Analytics","Data Science, Data Analytics, Generative AI, NLP","Bootcamp, Hackathon",Online
U1197,"React, SQL, JavaScript, Web Development, Leadership, Software Development","Web Development, App Development, Software Engineering","Workshop, Tech Talk",Both
U1198,"Microcontrollers, Software Development, Digital Electronics, Data Analytics, ESP32, Embedded Systems","Embedded Systems, PCB Design, Artificial Intelligence, DevOps, Microcontrollers, Computer Vision","Hackathon, Tech Talk",Online
U1199,"Digital Electronics, PCB Design, Cybersecurity, Teamwork, Data Analytics","Digital Forensics, Data Analytics, Ethical Hacking",Bootcamp,Offline
U1200,"Electronics, Robotics, Arduino","Drones, Automation, Electronics, Robotics","Workshop, Competition",Both
U1201,"Software Development, Problem Solving, Content Creation, JavaScript, Docker","DevOps, Cloud Computing, Cloud Architecture, Open Source, Backend Development","Workshop, Bootcamp",Online
U1202,"Public Speaking, Digital Marketing, Entrepreneurship, Marketing, Leadership","Public Speaking, Leadership, Startups, Computer Vision, Data Analytics","Workshop, Seminar",Both
U1203,"Sensors, Robotics, Raspberry Pi, Digital Marketing, Project Management","Robotics, Internet of Things, Drones, Automation",Competition,Offline
U1204,"Embedded Systems, Sensors, Circuit Design, Leadership, Arduino","Drones, Internet of Things, Product Design",Competition,Online
U1205,"Web Development, ESP32, CAD, App Development, React","Frontend Development, Backend Development, Microcontrollers",Hackathon,Both
U1206,"Digital Forensics, App Development, Teamwork, Web Development, React, Linux","Data Science, Ethical Hacking, Network Security","Bootcamp, Project Exhibition",Both
